StoreID,ProductID,InventoryLevel,ReorderThreshold
S003,P0068,99,130
S003,P0068,86,130
S003,P0068,102,130
S003,P0068,49,130
S003,P0068,86,130
S003,P0068,116,130
S003,P0068,122,130
S003,P0068,129,130
S003,P0068,95,130
S003,P0068,97,130
S003,P0068,116,130
S003,P0068,99,130
S003,P0068,75,130
S003,P0068,88,130
S003,P0068,124,130
S003,P0068,77,130
S003,P0068,115,130
S003,P0068,105,130
S003,P0068,88,130
S003,P0068,129,130
S003,P0068,112,130
S003,P0068,112,130
S003,P0068,125,130
S003,P0068,117,130
S003,P0068,121,130
S003,P0068,125,130
S003,P0068,120,130
S003,P0068,100,130
S003,P0068,122,130
S003,P0068,119,130
S003,P0068,105,130
S003,P0068,62,130
S003,P0068,128,130
S003,P0068,111,130
S003,P0068,127,130
S003,P0068,117,130
S003,P0068,116,130
S003,P0068,129,130
S003,P0068,127,130
S003,P0068,116,130
S003,P0068,59,130
S003,P0068,107,130
S003,P0068,72,130
S003,P0068,97,130
S003,P0068,103,130
S003,P0068,92,130
S003,P0068,114,130
S003,P0068,54,130
S003,P0068,68,130
S003,P0068,97,130
S003,P0068,80,130
S003,P0068,70,130
S003,P0068,71,130
S003,P0068,82,130
S003,P0068,120,130
S003,P0068,66,130
S003,P0068,86,130
S003,P0068,87,130
S003,P0068,86,130
S003,P0068,129,130
S003,P0068,121,130
S003,P0068,101,130
S003,P0068,74,130
S003,P0068,70,130
S003,P0068,109,130
S003,P0068,125,130
S003,P0068,77,130
S003,P0068,119,130
S003,P0068,116,130
S003,P0068,82,130
S003,P0068,119,130
S003,P0068,115,130
S003,P0068,111,130
S003,P0068,86,130
S003,P0068,65,130
S003,P0068,117,130
S003,P0068,105,130
S003,P0068,95,130
S003,P0068,128,130
S003,P0068,64,130
S003,P0068,69,130
S003,P0068,124,130
S003,P0068,127,130
S003,P0068,73,130
S003,P0068,105,130
S003,P0068,60,130
S003,P0068,42,130
S003,P0068,127,130
S003,P0068,118,130
S003,P0068,50,130
S003,P0068,127,130
S003,P0068,122,130
S003,P0068,114,130
S003,P0068,46,130
S003,P0068,129,130
S003,P0068,48,130
S003,P0068,114,130
S003,P0068,91,130
S003,P0068,128,130
S003,P0068,124,130
S003,P0068,55,130
S003,P0068,127,130
S003,P0068,97,130
S003,P0068,71,130
S003,P0068,117,130
S003,P0068,69,130
S003,P0068,71,130
S003,P0068,92,130
S003,P0068,82,130
S003,P0068,129,130
S003,P0068,117,130
S003,P0068,121,130
S003,P0068,118,130
S003,P0068,45,130
S003,P0126,92,156
S003,P0126,137,156
S003,P0126,137,156
S003,P0126,135,156
S003,P0126,142,156
S003,P0126,85,156
S003,P0126,118,156
S003,P0126,137,156
S003,P0126,117,156
S003,P0126,116,156
S003,P0126,123,156
S003,P0126,77,156
S003,P0126,141,156
S003,P0126,151,156
S003,P0126,119,156
S003,P0126,99,156
S003,P0126,112,156
S003,P0126,141,156
S003,P0126,98,156
S003,P0126,95,156
S003,P0126,138,156
S003,P0126,151,156
S003,P0126,120,156
S003,P0126,153,156
S003,P0126,153,156
S003,P0126,150,156
S003,P0126,142,156
S003,P0126,116,156
S003,P0126,69,156
S003,P0126,149,156
S003,P0126,129,156
S003,P0126,118,156
S003,P0126,136,156
S003,P0126,118,156
S003,P0126,138,156
S003,P0126,117,156
S003,P0126,122,156
S003,P0126,147,156
S003,P0126,103,156
S003,P0126,124,156
S003,P0126,86,156
S003,P0126,126,156
S003,P0126,76,156
S003,P0126,50,156
S003,P0126,152,156
S003,P0126,124,156
S003,P0126,120,156
S003,P0126,102,156
S003,P0126,141,156
S003,P0126,125,156
S003,P0126,125,156
S003,P0126,62,156
S003,P0126,89,156
S003,P0126,155,156
S003,P0126,115,156
S003,P0126,141,156
S003,P0126,54,156
S003,P0126,101,156
S003,P0126,98,156
S003,P0126,139,156
S003,P0126,119,156
S003,P0126,145,156
S003,P0126,124,156
S003,P0126,121,156
S003,P0126,154,156
S003,P0126,131,156
S003,P0126,75,156
S003,P0126,136,156
S003,P0126,116,156
S003,P0126,124,156
S003,P0126,111,156
S003,P0126,106,156
S003,P0126,135,156
S003,P0126,117,156
S003,P0126,113,156
S003,P0126,95,156
S003,P0126,103,156
S003,P0126,77,156
S003,P0126,100,156
S003,P0126,108,156
S003,P0126,140,156
S003,P0126,151,156
S003,P0126,75,156
S003,P0126,107,156
S003,P0126,96,156
S003,P0126,91,156
S003,P0126,108,156
S003,P0126,100,156
S003,P0126,132,156
S003,P0126,106,156
S003,P0126,81,156
S003,P0126,113,156
S003,P0126,141,156
S003,P0126,116,156
S003,P0126,136,156
S003,P0126,119,156
S003,P0126,104,156
S003,P0126,140,156
S003,P0126,148,156
S003,P0126,104,156
S003,P0126,127,156
S003,P0126,95,156
S003,P0126,148,156
S003,P0126,120,156
S003,P0126,39,156
S003,P0126,131,156
S003,P0126,74,156
S003,P0126,102,156
S003,P0126,143,156
S003,P0126,135,156
S003,P0126,128,156
S003,P0126,134,156
S003,P0126,132,156
S003,P0126,137,156
S003,P0126,60,156
S003,P0126,121,156
S003,P0126,155,156
S003,P0126,148,156
S003,P0126,120,156
S003,P0126,89,156
S003,P0126,88,156
S003,P0126,68,156
S003,P0126,95,156
S003,P0126,142,156
S003,P0126,90,156
S003,P0126,100,156
S003,P0126,98,156
S003,P0126,97,156
S003,P0126,108,156
S003,P0126,96,156
S003,P0126,79,156
S003,P0126,137,156
S003,P0126,144,156
S003,P0126,127,156
S003,P0126,111,156
S003,P0126,128,156
S003,P0126,56,156
S003,P0126,39,156
S003,P0126,112,156
S003,P0126,145,156
S003,P0126,124,156
S003,P0126,45,156
S003,P0126,127,156
S003,P0126,141,156
S003,P0126,155,156
S003,P0126,75,156
S003,P0126,50,156
S003,P0126,128,156
S003,P0126,67,156
S003,P0126,150,156
S003,P0126,99,156
S003,P0126,108,156
S003,P0126,155,156
S003,P0126,100,156
S003,P0126,110,156
S003,P0126,125,156
S003,P0126,47,156
S003,P0126,118,156
S003,P0126,87,156
S003,P0126,103,156
S003,P0126,145,156
S003,P0126,106,156
S003,P0126,115,156
S003,P0126,104,156
S003,P0126,146,156
S003,P0126,139,156
S003,P0126,137,156
S003,P0126,133,156
S003,P0126,130,156
S003,P0126,86,156
S003,P0126,146,156
S003,P0126,115,156
S003,P0126,150,156
S003,P0126,124,156
S003,P0126,112,156
S003,P0126,79,156
S003,P0126,76,156
S003,P0126,135,156
S003,P0126,109,156
S003,P0126,118,156
S003,P0126,97,156
S003,P0126,135,156
S003,P0126,140,156
S003,P0126,129,156
S003,P0126,106,156
S003,P0126,144,156
S003,P0126,80,156
S003,P0126,149,156
S003,P0126,131,156
S003,P0126,147,156
S003,P0126,82,156
S003,P0126,47,156
S003,P0126,147,156
S003,P0126,65,156
S003,P0126,67,156
S003,P0126,108,156
S003,P0126,149,156
S003,P0126,80,156
S003,P0126,147,156
S003,P0126,141,156
S003,P0126,131,156
S003,P0126,133,156
S003,P0126,118,156
S003,P0126,132,156
S003,P0126,139,156
S003,P0126,97,156
S003,P0126,115,156
S003,P0126,113,156
S003,P0126,119,156
S003,P0126,68,156
S003,P0126,145,156
S003,P0126,112,156
S003,P0126,91,156
S003,P0126,108,156
S003,P0126,152,156
S003,P0126,133,156
S003,P0126,137,156
S003,P0126,127,156
S003,P0126,146,156
S003,P0126,120,156
S003,P0126,142,156
S003,P0126,154,156
S003,P0126,146,156
S003,P0126,122,156
S003,P0126,109,156
S003,P0126,127,156
S003,P0126,154,156
S003,P0126,139,156
S003,P0126,105,156
S003,P0126,104,156
S003,P0126,151,156
S003,P0126,136,156
S003,P0126,134,156
S003,P0126,103,156
S003,P0126,80,156
S003,P0126,112,156
S003,P0126,109,156
S003,P0126,155,156
S003,P0126,136,156
S003,P0126,129,156
S003,P0126,152,156
S003,P0126,128,156
S003,P0126,141,156
S003,P0126,82,156
S003,P0126,102,156
S003,P0126,127,156
S003,P0126,59,156
S003,P0126,151,156
S003,P0126,116,156
S003,P0126,107,156
S003,P0126,84,156
S003,P0126,125,156
S003,P0126,120,156
S003,P0126,140,156
S003,P0126,105,156
S003,P0126,143,156
S003,P0126,113,156
S003,P0126,138,156
S003,P0126,42,156
S003,P0126,128,156
S003,P0126,125,156
S003,P0126,130,156
S003,P0126,152,156
S003,P0126,122,156
S003,P0126,123,156
S003,P0126,103,156
S003,P0126,155,156
S003,P0126,127,156
S003,P0126,142,156
S003,P0126,141,156
S003,P0126,96,156
S003,P0126,116,156
S003,P0126,148,156
S003,P0126,116,156
S003,P0126,104,156
S003,P0126,115,156
S003,P0126,151,156
S003,P0126,155,156
S003,P0126,121,156
S003,P0126,110,156
S003,P0126,92,156
S003,P0126,126,156
S003,P0126,81,156
S003,P0126,145,156
S003,P0126,153,156
S003,P0126,82,156
S003,P0126,118,156
S003,P0126,117,156
S003,P0126,151,156
S003,P0126,109,156
S003,P0126,145,156
S003,P0126,82,156
S003,P0126,94,156
S003,P0126,118,156
S003,P0126,126,156
S003,P0126,120,156
S003,P0126,153,156
S003,P0126,96,156
S003,P0126,128,156
S003,P0126,71,156
S003,P0126,69,156
S003,P0126,91,156
S003,P0126,139,156
S003,P0126,74,156
S003,P0126,130,156
S003,P0126,133,156
S003,P0126,153,156
S003,P0126,155,156
S003,P0126,129,156
S003,P0126,154,156
S003,P0126,148,156
S003,P0126,122,156
S003,P0126,124,156
S003,P0126,131,156
S003,P0126,151,156
S003,P0126,144,156
S003,P0126,50,156
S003,P0126,74,156
S003,P0126,112,156
S003,P0126,147,156
S003,P0126,109,156
S003,P0126,115,156
S003,P0126,140,156
S003,P0126,135,156
S003,P0126,64,156
S003,P0126,107,156
S003,P0126,81,156
S003,P0126,102,156
S003,P0126,86,156
S003,P0126,108,156
S003,P0126,108,156
S003,P0126,138,156
S003,P0126,86,156
S003,P0126,155,156
S003,P0126,155,156
S003,P0126,100,156
S003,P0126,67,156
S003,P0126,117,156
S003,P0126,75,156
S003,P0126,104,156
S003,P0126,101,156
S003,P0126,102,156
S003,P0126,140,156
S003,P0126,116,156
S003,P0126,135,156
S003,P0126,84,156
S003,P0126,115,156
S003,P0126,111,156
S003,P0126,120,156
S003,P0126,108,156
S003,P0126,129,156
S003,P0126,144,156
S003,P0126,142,156
S003,P0126,137,156
S003,P0126,121,156
S003,P0126,117,156
S003,P0126,147,156
S003,P0126,96,156
S003,P0126,104,156
S003,P0126,118,156
S003,P0126,100,156
S003,P0126,89,156
S003,P0126,148,156
S003,P0126,113,156
S003,P0126,142,156
S003,P0126,80,156
S003,P0126,142,156
S003,P0126,102,156
S003,P0126,146,156
S003,P0126,78,156
S003,P0126,124,156
S003,P0126,97,156
S003,P0126,136,156
S003,P0126,96,156
S003,P0126,92,156
S003,P0126,88,156
S003,P0126,144,156
S003,P0126,135,156
S003,P0126,131,156
S003,P0126,134,156
S003,P0126,122,156
S003,P0126,123,156
S003,P0126,138,156
S003,P0126,141,156
S003,P0126,143,156
S003,P0126,112,156
S003,P0126,127,156
S003,P0126,154,156
S003,P0126,114,156
S003,P0126,112,156
S003,P0126,74,156
S003,P0126,154,156
S003,P0126,112,156
S003,P0126,136,156
S003,P0126,136,156
S003,P0126,116,156
S003,P0126,153,156
S003,P0126,141,156
S003,P0126,128,156
S003,P0126,71,156
S003,P0126,135,156
S003,P0126,113,156
S003,P0126,155,156
S003,P0126,110,156
S003,P0126,155,156
S003,P0126,152,156
S003,P0126,140,156
S003,P0126,148,156
S003,P0126,118,156
S003,P0126,135,156
S003,P0126,155,156
S003,P0126,104,156
S003,P0126,113,156
S003,P0126,149,156
S003,P0126,146,156
S003,P0126,146,156
S003,P0126,149,156
S003,P0126,138,156
S003,P0126,114,156
S003,P0126,140,156
S003,P0133,138,159
S003,P0133,68,159
S003,P0133,122,159
S003,P0133,143,159
S003,P0133,85,159
S003,P0133,100,159
S003,P0133,145,159
S003,P0133,132,159
S003,P0133,144,159
S003,P0133,153,159
S003,P0133,118,159
S003,P0133,131,159
S003,P0133,134,159
S003,P0133,132,159
S003,P0133,101,159
S003,P0133,117,159
S003,P0133,81,159
S003,P0133,90,159
S003,P0133,106,159
S003,P0133,98,159
S003,P0133,158,159
S003,P0133,153,159
S003,P0133,145,159
S003,P0133,55,159
S003,P0133,121,159
S003,P0133,98,159
S003,P0133,100,159
S003,P0133,80,159
S003,P0133,96,159
S003,P0133,156,159
S003,P0133,43,159
S003,P0133,133,159
S003,P0133,127,159
S003,P0133,90,159
S003,P0133,122,159
S003,P0133,88,159
S003,P0133,150,159
S003,P0133,88,159
S003,P0133,105,159
S003,P0133,124,159
S003,P0133,106,159
S003,P0133,103,159
S003,P0133,143,159
S003,P0133,57,159
S003,P0133,109,159
S003,P0133,63,159
S003,P0133,131,159
S003,P0133,81,159
S003,P0133,112,159
S003,P0133,75,159
S003,P0133,148,159
S003,P0133,112,159
S003,P0133,99,159
S003,P0133,154,159
S003,P0133,134,159
S003,P0133,121,159
S003,P0133,77,159
S003,P0133,146,159
S003,P0133,113,159
S003,P0133,146,159
S003,P0133,154,159
S003,P0133,124,159
S003,P0133,145,159
S003,P0133,127,159
S003,P0133,115,159
S003,P0133,128,159
S003,P0133,84,159
S003,P0133,152,159
S003,P0133,133,159
S003,P0133,79,159
S003,P0133,116,159
S003,P0133,102,159
S003,P0133,100,159
S003,P0133,88,159
S003,P0133,153,159
S003,P0133,137,159
S003,P0133,123,159
S003,P0133,157,159
S003,P0133,126,159
S003,P0133,133,159
S003,P0133,91,159
S003,P0133,141,159
S003,P0133,146,159
S003,P0133,138,159
S003,P0133,81,159
S003,P0133,66,159
S003,P0133,132,159
S003,P0133,107,159
S003,P0133,93,159
S003,P0133,85,159
S003,P0133,133,159
S003,P0133,122,159
S003,P0133,130,159
S003,P0133,99,159
S003,P0133,93,159
S003,P0133,156,159
S003,P0133,146,159
S003,P0133,158,159
S003,P0133,43,159
S003,P0133,117,159
S003,P0133,98,159
S003,P0133,74,159
S003,P0133,115,159
S003,P0133,128,159
S003,P0133,84,159
S003,P0133,104,159
S003,P0133,140,159
S003,P0133,73,159
S003,P0133,57,159
S003,P0133,75,159
S003,P0133,144,159
S003,P0133,122,159
S003,P0133,105,159
S003,P0133,63,159
S003,P0133,143,159
S003,P0133,153,159
S003,P0133,103,159
S003,P0133,149,159
S003,P0133,95,159
S003,P0133,122,159
S003,P0133,121,159
S003,P0133,144,159
S003,P0133,153,159
S003,P0133,108,159
S003,P0133,130,159
S003,P0133,87,159
S003,P0133,132,159
S003,P0133,109,159
S003,P0133,139,159
S003,P0133,96,159
S003,P0133,119,159
S003,P0133,127,159
S003,P0133,140,159
S003,P0133,121,159
S003,P0133,129,159
S003,P0133,114,159
S003,P0133,119,159
S003,P0133,107,159
S003,P0133,64,159
S003,P0133,124,159
S003,P0133,122,159
S003,P0133,106,159
S003,P0133,55,159
S003,P0133,98,159
S003,P0133,136,159
S003,P0133,152,159
S003,P0133,138,159
S003,P0133,148,159
S003,P0133,113,159
S003,P0133,140,159
S003,P0133,130,159
S003,P0133,146,159
S003,P0133,130,159
S003,P0133,128,159
S003,P0133,143,159
S003,P0133,116,159
S003,P0133,104,159
S003,P0133,139,159
S003,P0133,59,159
S003,P0133,141,159
S003,P0133,117,159
S003,P0133,84,159
S003,P0133,132,159
S003,P0133,133,159
S003,P0133,110,159
S003,P0133,148,159
S003,P0133,136,159
S003,P0133,147,159
S003,P0133,103,159
S003,P0133,128,159
S003,P0133,73,159
S003,P0133,50,159
S003,P0133,148,159
S003,P0133,136,159
S003,P0133,133,159
S003,P0133,138,159
S003,P0133,56,159
S003,P0133,150,159
S003,P0133,48,159
S003,P0133,157,159
S003,P0133,138,159
S003,P0133,115,159
S003,P0133,147,159
S003,P0133,118,159
S003,P0133,77,159
S003,P0133,136,159
S003,P0133,116,159
S003,P0133,124,159
S003,P0133,92,159
S003,P0133,137,159
S003,P0133,147,159
S003,P0133,127,159
S003,P0133,115,159
S003,P0133,69,159
S003,P0133,117,159
S003,P0133,134,159
S003,P0133,123,159
S003,P0133,142,159
S003,P0133,137,159
S003,P0133,104,159
S003,P0133,156,159
S003,P0133,122,159
S003,P0133,153,159
S003,P0133,107,159
S003,P0133,157,159
S003,P0133,144,159
S003,P0133,110,159
S003,P0133,154,159
S003,P0133,142,159
S003,P0133,72,159
S003,P0133,122,159
S003,P0133,113,159
S003,P0133,108,159
S003,P0133,147,159
S003,P0133,94,159
S003,P0133,138,159
S003,P0133,157,159
S003,P0133,112,159
S003,P0133,121,159
S003,P0133,113,159
S003,P0133,139,159
S003,P0133,136,159
S003,P0133,144,159
S003,P0133,114,159
S003,P0133,119,159
S003,P0133,70,159
S003,P0133,113,159
S003,P0133,77,159
S003,P0133,158,159
S003,P0133,143,159
S003,P0133,75,159
S003,P0133,93,159
S003,P0133,123,159
S003,P0133,157,159
S003,P0133,101,159
S003,P0133,123,159
S003,P0133,124,159
S003,P0133,82,159
S003,P0133,146,159
S003,P0133,50,159
S003,P0133,117,159
S003,P0133,71,159
S003,P0133,82,159
S003,P0133,118,159
S003,P0133,113,159
S003,P0133,147,159
S003,P0133,125,159
S003,P0133,100,159
S003,P0133,120,159
S003,P0133,126,159
S003,P0133,153,159
S003,P0133,106,159
S003,P0133,149,159
S003,P0133,148,159
S003,P0133,147,159
S003,P0133,138,159
S003,P0133,112,159
S003,P0133,145,159
S003,P0133,95,159
S003,P0133,77,159
S003,P0133,67,159
S003,P0133,148,159
S003,P0133,140,159
S003,P0133,157,159
S003,P0133,158,159
S003,P0133,64,159
S003,P0133,77,159
S003,P0133,141,159
S003,P0133,155,159
S003,P0133,140,159
S003,P0133,128,159
S003,P0133,148,159
S003,P0133,141,159
S003,P0133,115,159
S003,P0133,117,159
S003,P0133,104,159
S003,P0133,138,159
S003,P0133,156,159
S003,P0133,130,159
S003,P0133,149,159
S003,P0133,139,159
S003,P0133,127,159
S003,P0133,150,159
S003,P0133,136,159
S003,P0133,151,159
S003,P0133,76,159
S003,P0133,152,159
S003,P0133,151,159
S003,P0133,106,159
S003,P0133,70,159
S003,P0133,157,159
S003,P0133,155,159
S003,P0133,148,159
S003,P0133,116,159
S003,P0133,88,159
S003,P0133,125,159
S003,P0133,156,159
S003,P0133,143,159
S003,P0133,120,159
S003,P0133,127,159
S003,P0133,142,159
S003,P0133,149,159
S003,P0133,153,159
S003,P0133,129,159
S003,P0133,90,159
S003,P0133,109,159
S003,P0133,67,159
S003,P0133,103,159
S003,P0133,64,159
S003,P0133,118,159
S003,P0133,146,159
S003,P0133,95,159
S003,P0133,103,159
S003,P0133,97,159
S003,P0133,69,159
S003,P0133,92,159
S003,P0133,106,159
S003,P0133,103,159
S003,P0133,96,159
S003,P0133,87,159
S003,P0133,45,159
S003,P0133,105,159
S003,P0133,137,159
S003,P0133,66,159
S003,P0133,146,159
S003,P0133,135,159
S003,P0133,71,159
S003,P0133,146,159
S003,P0133,127,159
S003,P0133,144,159
S003,P0133,125,159
S003,P0133,104,159
S003,P0133,153,159
S003,P0133,133,159
S003,P0133,154,159
S003,P0133,153,159
S003,P0133,97,159
S003,P0133,128,159
S003,P0133,152,159
S003,P0133,102,159
S003,P0133,115,159
S003,P0133,86,159
S003,P0133,85,159
S003,P0133,84,159
S003,P0133,127,159
S003,P0133,132,159
S003,P0133,116,159
S003,P0133,104,159
S003,P0133,46,159
S003,P0133,142,159
S003,P0133,94,159
S003,P0133,99,159
S003,P0133,152,159
S003,P0133,94,159
S003,P0133,73,159
S003,P0133,72,159
S003,P0133,118,159
S003,P0133,115,159
S003,P0133,105,159
S003,P0133,158,159
S003,P0133,126,159
S003,P0133,136,159
S003,P0133,70,159
S003,P0133,143,159
S003,P0133,144,159
S003,P0133,60,159
S003,P0133,124,159
S003,P0133,151,159
S003,P0133,84,159
S003,P0133,139,159
S003,P0133,124,159
S003,P0133,80,159
S003,P0133,78,159
S003,P0133,90,159
S003,P0133,134,159
S003,P0133,140,159
S003,P0133,91,159
S003,P0133,110,159
S003,P0133,107,159
S003,P0133,131,159
S003,P0133,62,159
S003,P0133,117,159
S003,P0133,154,159
S003,P0133,130,159
S003,P0133,140,159
S003,P0133,155,159
S003,P0133,126,159
S003,P0133,140,159
S003,P0133,77,159
S003,P0133,110,159
S004,P0096,74,139
S004,P0096,105,139
S004,P0096,94,139
S004,P0096,107,139
S004,P0096,106,139
S004,P0096,90,139
S004,P0096,117,139
S004,P0096,138,139
S004,P0096,120,139
S004,P0096,111,139
S004,P0096,138,139
S004,P0096,138,139
S004,P0096,124,139
S004,P0096,118,139
S004,P0096,60,139
S004,P0096,105,139
S004,P0096,135,139
S004,P0096,122,139
S004,P0096,83,139
S004,P0096,126,139
S004,P0096,128,139
S004,P0096,82,139
S004,P0096,111,139
S004,P0096,107,139
S004,P0096,106,139
S004,P0096,135,139
S004,P0096,99,139
S004,P0096,93,139
S004,P0096,136,139
S004,P0096,52,139
S004,P0096,133,139
S004,P0096,136,139
S004,P0096,78,139
S004,P0096,87,139
S004,P0096,114,139
S004,P0096,100,139
S004,P0096,108,139
S004,P0096,135,139
S004,P0096,80,139
S004,P0096,124,139
S004,P0096,112,139
S004,P0096,114,139
S004,P0096,121,139
S004,P0096,70,139
S004,P0096,125,139
S004,P0096,123,139
S004,P0096,104,139
S004,P0096,72,139
S004,P0096,127,139
S004,P0096,81,139
S004,P0096,44,139
S004,P0096,102,139
S004,P0096,113,139
S004,P0096,131,139
S004,P0096,125,139
S004,P0096,47,139
S004,P0096,51,139
S004,P0096,107,139
S004,P0096,82,139
S004,P0096,131,139
S004,P0096,137,139
S004,P0096,115,139
S004,P0096,103,139
S004,P0096,76,139
S004,P0096,102,139
S004,P0096,123,139
S004,P0096,80,139
S004,P0096,93,139
S004,P0096,98,139
S004,P0096,137,139
S004,P0096,103,139
S004,P0096,137,139
S004,P0096,126,139
S004,P0096,76,139
S004,P0096,102,139
S004,P0096,130,139
S004,P0096,99,139
S004,P0096,99,139
S004,P0096,58,139
S004,P0096,67,139
S004,P0096,92,139
S004,P0096,121,139
S004,P0096,108,139
S004,P0096,88,139
S004,P0096,121,139
S004,P0096,118,139
S004,P0096,123,139
S004,P0096,68,139
S004,P0096,127,139
S004,P0096,92,139
S004,P0096,107,139
S004,P0096,114,139
S004,P0096,127,139
S004,P0096,130,139
S004,P0096,116,139
S004,P0096,96,139
S004,P0096,109,139
S004,P0096,38,139
S004,P0096,85,139
S004,P0096,127,139
S004,P0096,122,139
S004,P0096,129,139
S004,P0096,136,139
S004,P0096,121,139
S004,P0096,103,139
S004,P0096,94,139
S004,P0096,115,139
S004,P0096,133,139
S004,P0096,113,139
S004,P0096,101,139
S004,P0096,64,139
S004,P0096,134,139
S004,P0096,105,139
S004,P0096,129,139
S004,P0096,125,139
S004,P0096,131,139
S004,P0096,125,139
S004,P0096,96,139
S004,P0096,131,139
S004,P0096,120,139
S004,P0096,131,139
S004,P0096,131,139
S004,P0096,119,139
S004,P0096,124,139
S004,P0096,137,139
S004,P0096,124,139
S004,P0096,109,139
S004,P0096,92,139
S004,P0096,135,139
S004,P0096,111,139
S004,P0096,80,139
S004,P0096,119,139
S004,P0096,119,139
S004,P0096,108,139
S004,P0096,131,139
S004,P0096,116,139
S004,P0096,93,139
S004,P0096,38,139
S004,P0096,116,139
S004,P0096,112,139
S004,P0096,110,139
S004,P0096,100,139
S004,P0096,89,139
S004,P0096,95,139
S004,P0096,74,139
S004,P0096,90,139
S004,P0096,95,139
S004,P0096,99,139
S004,P0096,120,139
S004,P0096,98,139
S004,P0096,118,139
S004,P0096,91,139
S004,P0096,90,139
S004,P0096,69,139
S004,P0096,112,139
S004,P0096,124,139
S004,P0096,94,139
S004,P0096,77,139
S004,P0096,65,139
S004,P0096,89,139
S004,P0096,99,139
S004,P0096,105,139
S004,P0096,89,139
S004,P0096,103,139
S004,P0096,81,139
S004,P0096,138,139
S004,P0096,125,139
S004,P0096,52,139
S004,P0096,122,139
S004,P0096,101,139
S004,P0096,127,139
S004,P0096,135,139
S004,P0096,131,139
S004,P0096,132,139
S004,P0096,101,139
S004,P0096,98,139
S004,P0096,121,139
S004,P0096,87,139
S004,P0096,122,139
S004,P0096,85,139
S004,P0096,52,139
S004,P0096,65,139
S004,P0096,126,139
S004,P0096,133,139
S004,P0096,40,139
S004,P0096,110,139
S004,P0096,55,139
S004,P0096,90,139
S004,P0096,97,139
S004,P0096,89,139
S004,P0096,114,139
S004,P0096,78,139
S004,P0096,134,139
S004,P0096,126,139
S004,P0096,28,139
S004,P0096,92,139
S004,P0096,83,139
S004,P0096,72,139
S004,P0096,110,139
S004,P0096,112,139
S004,P0096,104,139
S004,P0096,131,139
S004,P0096,114,139
S004,P0096,75,139
S004,P0096,93,139
S004,P0096,110,139
S004,P0096,122,139
S004,P0096,126,139
S004,P0096,135,139
S004,P0096,106,139
S004,P0096,108,139
S004,P0096,107,139
S004,P0096,104,139
S004,P0096,137,139
S004,P0096,90,139
S004,P0096,67,139
S004,P0096,129,139
S004,P0096,128,139
S004,P0096,129,139
S004,P0096,93,139
S004,P0096,131,139
S004,P0096,86,139
S004,P0096,86,139
S004,P0096,107,139
S004,P0096,86,139
S004,P0096,111,139
S004,P0096,115,139
S004,P0096,88,139
S004,P0096,116,139
S004,P0096,129,139
S004,P0096,121,139
S004,P0096,82,139
S004,P0096,107,139
S004,P0096,134,139
S004,P0096,111,139
S004,P0096,115,139
S004,P0096,135,139
S004,P0096,75,139
S004,P0096,135,139
S004,P0096,85,139
S004,P0096,137,139
S004,P0096,91,139
S004,P0096,133,139
S004,P0096,130,139
S004,P0096,133,139
S004,P0096,108,139
S004,P0096,73,139
S004,P0096,135,139
S004,P0096,119,139
S004,P0096,88,139
S004,P0096,128,139
S004,P0096,83,139
S004,P0096,117,139
S004,P0096,75,139
S004,P0096,129,139
S004,P0096,135,139
S004,P0096,125,139
S004,P0096,84,139
S004,P0096,107,139
S004,P0096,127,139
S004,P0096,129,139
S004,P0096,112,139
S004,P0096,84,139
S004,P0096,112,139
S004,P0096,132,139
S004,P0096,118,139
S004,P0096,104,139
S004,P0096,76,139
S004,P0096,130,139
S004,P0096,136,139
S004,P0096,107,139
S004,P0096,135,139
S004,P0096,113,139
S004,P0096,65,139
S004,P0096,124,139
S004,P0096,100,139
S004,P0096,136,139
S004,P0096,61,139
S004,P0096,138,139
S004,P0096,125,139
S004,P0096,136,139
S004,P0096,90,139
S004,P0096,91,139
S004,P0096,100,139
S004,P0096,126,139
S004,P0096,90,139
S004,P0096,125,139
S004,P0096,99,139
S004,P0096,106,139
S004,P0096,106,139
S004,P0096,64,139
S004,P0096,123,139
S004,P0096,96,139
S004,P0096,138,139
S004,P0096,67,139
S004,P0096,44,139
S004,P0096,127,139
S004,P0096,121,139
S004,P0096,116,139
S004,P0096,75,139
S004,P0096,126,139
S004,P0096,114,139
S004,P0096,117,139
S004,P0096,55,139
S004,P0096,66,139
S004,P0096,126,139
S004,P0096,106,139
S004,P0096,117,139
S004,P0096,107,139
S004,P0096,62,139
S004,P0096,128,139
S004,P0096,80,139
S004,P0096,100,139
S004,P0096,109,139
S004,P0096,113,139
S004,P0096,107,139
S004,P0096,97,139
S004,P0096,84,139
S004,P0096,133,139
S004,P0096,46,139
S004,P0096,108,139
S004,P0096,117,139
S004,P0096,66,139
S004,P0096,133,139
S004,P0096,120,139
S004,P0096,128,139
S004,P0096,107,139
S004,P0096,51,139
S004,P0096,136,139
S004,P0096,110,139
S004,P0096,81,139
S004,P0096,93,139
S004,P0096,90,139
S004,P0096,117,139
S004,P0096,68,139
S004,P0096,95,139
S004,P0096,116,139
S004,P0096,46,139
S004,P0096,116,139
S004,P0096,99,139
S004,P0096,110,139
S004,P0096,67,139
S004,P0096,105,139
S004,P0096,51,139
S004,P0096,114,139
S004,P0096,109,139
