ProductID,PDate,MovingAvgUnitsSold
P0129,2022-12-06,98.14
P0129,2022-12-06,95.86
P0129,2022-12-07,94.14
P0129,2022-12-07,89.71
P0129,2022-12-07,90.57
P0129,2022-12-07,89.71
P0129,2022-12-07,91.29
P0129,2022-12-08,94.29
P0129,2022-12-08,96.43
P0129,2022-12-08,96.86
P0129,2022-12-08,99.29
P0129,2022-12-08,93.14
P0129,2022-12-09,96.14
P0129,2022-12-09,90.71
P0129,2022-12-09,87.00
P0129,2022-12-09,77.29
P0129,2022-12-09,76.43
P0129,2022-12-10,74.29
P0129,2022-12-10,74.43
P0129,2022-12-10,67.71
P0129,2022-12-10,70.29
P0129,2022-12-10,69.29
P0129,2022-12-11,74.71
P0129,2022-12-11,86.43
P0129,2022-12-11,97.43
P0129,2022-12-11,108.14
P0129,2022-12-11,104.86
P0129,2022-12-12,110.29
P0129,2022-12-12,104.71
P0129,2022-12-12,103.57
P0129,2022-12-12,95.00
P0129,2022-12-12,91.57
P0129,2022-12-13,83.29
P0129,2022-12-13,83.43
P0129,2022-12-13,83.57
P0129,2022-12-13,90.71
P0129,2022-12-13,84.14
P0129,2022-12-14,95.00
P0129,2022-12-14,90.86
P0129,2022-12-14,90.86
P0129,2022-12-14,102.00
P0129,2022-12-14,101.29
P0129,2022-12-15,98.43
P0129,2022-12-15,106.00
P0129,2022-12-15,95.71
P0129,2022-12-15,91.71
P0129,2022-12-15,91.14
P0129,2022-12-16,84.57
P0129,2022-12-16,83.71
P0129,2022-12-16,88.86
P0129,2022-12-16,78.43
P0129,2022-12-16,76.86
P0129,2022-12-17,78.71
P0129,2022-12-17,77.86
P0129,2022-12-17,76.43
P0129,2022-12-17,77.71
P0129,2022-12-17,73.71
P0129,2022-12-18,85.86
P0129,2022-12-18,87.43
P0129,2022-12-18,90.00
P0129,2022-12-18,91.71
P0129,2022-12-18,95.57
P0129,2022-12-19,92.00
P0129,2022-12-19,94.71
P0129,2022-12-19,94.43
P0129,2022-12-19,97.71
P0129,2022-12-19,94.43
P0129,2022-12-20,93.14
P0129,2022-12-20,95.43
P0129,2022-12-20,96.00
P0129,2022-12-20,104.14
P0129,2022-12-20,101.43
P0129,2022-12-21,93.00
P0129,2022-12-21,95.57
P0129,2022-12-21,95.14
P0129,2022-12-21,88.86
P0129,2022-12-21,92.29
P0129,2022-12-22,82.71
P0129,2022-12-22,87.57
P0129,2022-12-22,87.71
P0129,2022-12-22,87.14
P0129,2022-12-22,88.57
P0129,2022-12-23,84.57
P0129,2022-12-23,92.00
P0129,2022-12-23,91.29
P0129,2022-12-23,86.14
P0129,2022-12-23,87.43
P0129,2022-12-24,86.14
P0129,2022-12-24,88.57
P0129,2022-12-24,90.14
P0129,2022-12-24,85.43
P0129,2022-12-24,82.71
P0129,2022-12-25,81.00
P0129,2022-12-25,85.29
P0129,2022-12-25,87.86
P0129,2022-12-25,91.00
P0129,2022-12-25,89.14
P0129,2022-12-26,82.86
P0129,2022-12-26,88.71
P0129,2022-12-26,92.86
P0129,2022-12-26,83.14
P0129,2022-12-26,89.43
P0129,2022-12-27,85.29
P0129,2022-12-27,94.57
P0129,2022-12-27,96.00
P0129,2022-12-27,99.14
P0129,2022-12-27,96.57
P0129,2022-12-28,101.71
P0129,2022-12-28,105.71
P0129,2022-12-28,101.14
P0129,2022-12-28,94.71
P0129,2022-12-28,99.86
P0129,2022-12-29,86.71
P0129,2022-12-29,89.14
P0129,2022-12-29,91.29
P0129,2022-12-29,83.86
P0129,2022-12-29,91.86
P0129,2022-12-30,93.57
P0129,2022-12-30,92.14
P0129,2022-12-30,100.86
P0129,2022-12-30,105.43
P0129,2022-12-30,112.14
P0129,2022-12-31,110.86
P0129,2022-12-31,99.00
P0129,2022-12-31,103.29
P0129,2022-12-31,109.86
P0129,2022-12-31,110.57
P0129,2023-01-01,100.43
P0129,2023-01-01,91.57
P0129,2023-01-01,98.14
P0129,2023-01-01,108.14
P0129,2023-01-01,110.29
P0129,2023-01-02,101.71
P0129,2023-01-02,99.00
P0129,2023-01-02,103.00
P0129,2023-01-02,113.57
P0129,2023-01-02,110.00
P0129,2023-01-03,112.00
P0129,2023-01-03,115.29
P0129,2023-01-03,109.29
P0129,2023-01-03,107.57
P0129,2023-01-03,108.00
P0129,2023-01-04,106.14
P0129,2023-01-04,103.86
P0129,2023-01-04,105.86
P0129,2023-01-04,95.57
P0129,2023-01-04,103.71
P0129,2023-01-05,104.43
P0129,2023-01-05,101.57
P0129,2023-01-05,88.71
P0129,2023-01-05,93.86
P0129,2023-01-05,87.29
P0129,2023-01-06,98.00
P0129,2023-01-06,92.00
P0129,2023-01-06,91.29
P0129,2023-01-06,97.14
P0129,2023-01-06,107.86
P0129,2023-01-07,93.14
P0129,2023-01-07,90.86
P0129,2023-01-07,84.57
P0129,2023-01-07,87.86
P0129,2023-01-07,93.57
P0129,2023-01-08,86.71
P0129,2023-01-08,85.14
P0129,2023-01-08,99.86
P0129,2023-01-08,114.14
P0129,2023-01-08,118.43
P0129,2023-01-09,119.86
P0129,2023-01-09,122.57
P0129,2023-01-09,122.57
P0129,2023-01-09,117.86
P0129,2023-01-09,121.14
P0129,2023-01-10,109.29
P0129,2023-01-10,89.29
P0129,2023-01-10,88.86
P0129,2023-01-10,78.29
P0129,2023-01-10,76.43
P0129,2023-01-11,85.71
P0129,2023-01-11,81.71
P0129,2023-01-11,83.57
P0129,2023-01-11,95.14
P0129,2023-01-11,100.71
P0129,2023-01-12,105.71
P0129,2023-01-12,115.29
P0129,2023-01-12,118.86
P0129,2023-01-12,110.86
P0129,2023-01-12,112.29
P0129,2023-01-13,114.29
P0129,2023-01-13,101.29
P0129,2023-01-13,102.43
P0129,2023-01-13,95.57
P0129,2023-01-13,83.00
P0129,2023-01-14,80.29
P0129,2023-01-14,85.00
P0129,2023-01-14,78.14
P0129,2023-01-14,83.00
P0129,2023-01-14,83.29
P0129,2023-01-15,78.71
P0129,2023-01-15,81.29
P0129,2023-01-15,88.29
P0129,2023-01-15,74.86
P0129,2023-01-15,76.43
P0129,2023-01-16,85.00
P0129,2023-01-16,79.14
P0129,2023-01-16,85.57
P0129,2023-01-16,92.86
P0129,2023-01-16,100.57
P0129,2023-01-17,103.43
P0129,2023-01-17,102.71
P0129,2023-01-17,93.43
P0129,2023-01-17,94.43
P0129,2023-01-17,89.14
P0129,2023-01-18,84.57
P0129,2023-01-18,79.29
P0129,2023-01-18,78.71
P0129,2023-01-18,92.00
P0129,2023-01-18,100.71
P0129,2023-01-19,110.43
P0129,2023-01-19,120.29
P0129,2023-01-19,118.71
P0129,2023-01-19,118.29
P0129,2023-01-19,128.00
P0129,2023-01-20,110.00
P0129,2023-01-20,100.71
P0129,2023-01-20,86.43
P0129,2023-01-20,96.71
P0129,2023-01-20,98.71
P0129,2023-01-21,98.86
P0129,2023-01-21,89.00
P0129,2023-01-21,96.57
P0129,2023-01-21,103.86
P0129,2023-01-21,113.86
P0129,2023-01-22,96.86
P0129,2023-01-22,93.86
P0129,2023-01-22,86.00
P0129,2023-01-22,80.86
P0129,2023-01-22,80.14
P0129,2023-01-23,74.57
P0129,2023-01-23,76.71
P0129,2023-01-23,90.43
P0129,2023-01-23,87.71
P0129,2023-01-23,91.00
P0129,2023-01-24,99.86
P0129,2023-01-24,100.57
P0129,2023-01-24,101.14
P0129,2023-01-24,97.86
P0129,2023-01-24,89.43
P0129,2023-01-25,96.29
P0129,2023-01-25,88.71
P0129,2023-01-25,82.29
P0129,2023-01-25,84.29
P0129,2023-01-25,84.43
P0129,2023-01-26,86.29
P0129,2023-01-26,81.57
P0129,2023-01-26,72.29
P0129,2023-01-26,79.43
P0129,2023-01-26,81.43
P0129,2023-01-27,85.00
P0129,2023-01-27,81.43
P0129,2023-01-27,74.86
P0129,2023-01-27,76.57
P0129,2023-01-27,84.29
P0129,2023-01-28,93.14
P0129,2023-01-28,89.86
P0129,2023-01-28,91.71
P0129,2023-01-28,90.43
P0129,2023-01-28,98.29
P0129,2023-01-29,98.86
P0129,2023-01-29,96.29
P0129,2023-01-29,93.00
P0129,2023-01-29,93.57
P0129,2023-01-29,89.43
P0129,2023-01-30,99.71
P0129,2023-01-30,92.00
P0129,2023-01-30,94.57
P0129,2023-01-30,91.29
P0129,2023-01-30,88.71
P0129,2023-01-31,96.14
P0129,2023-01-31,90.43
P0129,2023-01-31,87.29
P0129,2023-01-31,90.86
P0129,2023-01-31,89.86
P0129,2023-02-01,96.71
P0129,2023-02-01,96.29
P0129,2023-02-01,89.86
P0129,2023-02-01,91.43
P0129,2023-02-01,102.57
P0129,2023-02-02,104.86
P0129,2023-02-02,101.57
P0129,2023-02-02,90.57
P0129,2023-02-02,93.00
P0129,2023-02-02,98.14
P0129,2023-02-03,96.29
P0129,2023-02-03,80.86
P0129,2023-02-03,83.57
P0129,2023-02-03,83.00
P0129,2023-02-03,86.14
P0129,2023-02-04,85.43
P0129,2023-02-04,92.86
P0129,2023-02-04,99.14
P0129,2023-02-04,101.14
P0129,2023-02-04,101.43
P0129,2023-02-05,102.71
P0129,2023-02-05,103.86
P0129,2023-02-05,97.14
P0129,2023-02-05,88.57
P0129,2023-02-05,80.57
P0129,2023-02-06,76.14
P0129,2023-02-06,82.86
P0129,2023-02-06,90.57
P0129,2023-02-06,93.00
P0129,2023-02-06,95.57
P0129,2023-02-07,98.00
P0129,2023-02-07,102.57
P0129,2023-02-07,107.00
P0129,2023-02-07,97.14
P0129,2023-02-07,85.86
P0129,2023-02-08,85.14
P0129,2023-02-08,87.14
P0129,2023-02-08,87.00
P0129,2023-02-08,92.29
P0129,2023-02-08,96.00
P0129,2023-02-09,95.00
P0129,2023-02-09,103.86
P0129,2023-02-09,98.14
P0129,2023-02-09,98.71
P0129,2023-02-09,96.86
P0129,2023-02-10,96.57
P0129,2023-02-10,95.43
P0129,2023-02-10,99.29
P0129,2023-02-10,86.71
P0129,2023-02-10,88.00
P0129,2023-02-11,90.29
P0129,2023-02-11,97.00
P0129,2023-02-11,89.71
P0129,2023-02-11,96.71
P0129,2023-02-11,88.14
P0129,2023-02-12,98.14
P0129,2023-02-12,102.57
P0129,2023-02-12,99.43
P0129,2023-02-12,95.71
P0129,2023-02-12,100.14
P0129,2023-02-13,92.00
P0129,2023-02-13,95.43
P0129,2023-02-13,85.43
P0129,2023-02-13,90.29
P0129,2023-02-13,87.57
P0129,2023-02-14,92.29
P0129,2023-02-14,89.43
P0129,2023-02-14,93.86
P0129,2023-02-14,93.86
P0129,2023-02-14,98.86
P0129,2023-02-15,102.71
P0129,2023-02-15,105.71
P0129,2023-02-15,108.00
P0129,2023-02-15,114.14
P0129,2023-02-15,113.29
P0129,2023-02-16,112.00
P0129,2023-02-16,124.29
P0129,2023-02-16,120.00
P0129,2023-02-16,119.14
P0129,2023-02-16,105.00
P0129,2023-02-17,103.29
P0129,2023-02-17,96.29
P0129,2023-02-17,101.43
P0129,2023-02-17,92.86
P0129,2023-02-17,87.43
P0129,2023-02-18,84.71
P0129,2023-02-18,86.29
P0129,2023-02-18,85.57
P0129,2023-02-18,82.29
P0129,2023-02-18,77.86
P0129,2023-02-19,76.71
P0129,2023-02-19,85.43
P0129,2023-02-19,94.86
P0129,2023-02-19,97.29
P0129,2023-02-19,98.71
P0129,2023-02-20,103.29
P0129,2023-02-20,102.43
P0129,2023-02-20,101.86
P0129,2023-02-20,94.29
P0129,2023-02-20,89.57
P0129,2023-02-21,90.57
P0129,2023-02-21,90.43
P0129,2023-02-21,91.57
P0129,2023-02-21,87.86
P0129,2023-02-21,84.29
P0129,2023-02-22,87.29
P0129,2023-02-22,101.86
P0129,2023-02-22,97.00
P0129,2023-02-22,97.14
P0129,2023-02-22,100.71
P0129,2023-02-23,105.43
P0129,2023-02-23,106.29
P0129,2023-02-23,105.29
P0129,2023-02-23,92.00
P0129,2023-02-23,97.00
P0129,2023-02-24,95.43
P0129,2023-02-24,90.86
P0129,2023-02-24,89.86
P0129,2023-02-24,91.43
P0129,2023-02-24,94.71
P0129,2023-02-25,87.29
P0129,2023-02-25,97.00
P0129,2023-02-25,93.71
P0129,2023-02-25,95.14
P0129,2023-02-25,97.43
P0129,2023-02-26,99.57
P0129,2023-02-26,94.43
P0129,2023-02-26,96.14
P0129,2023-02-26,79.71
P0129,2023-02-26,77.43
P0129,2023-02-27,83.43
P0129,2023-02-27,83.86
P0129,2023-02-27,80.14
P0129,2023-02-27,78.29
P0129,2023-02-27,77.29
P0129,2023-02-28,75.71
P0129,2023-02-28,79.86
P0129,2023-02-28,76.43
P0129,2023-02-28,74.43
P0129,2023-02-28,78.00
P0129,2023-03-01,80.14
P0129,2023-03-01,82.43
P0129,2023-03-01,100.43
P0129,2023-03-01,100.57
P0129,2023-03-01,99.57
P0129,2023-03-02,102.57
P0129,2023-03-02,105.86
P0129,2023-03-02,110.43
P0129,2023-03-02,123.00
P0129,2023-03-02,119.29
P0129,2023-03-03,121.29
P0129,2023-03-03,117.29
P0129,2023-03-03,120.43
P0129,2023-03-03,112.57
P0129,2023-03-03,119.14
P0129,2023-03-04,113.29
P0129,2023-03-04,100.00
P0129,2023-03-04,108.00
P0129,2023-03-04,112.57
P0129,2023-03-04,108.86
P0129,2023-03-05,111.57
P0129,2023-03-05,97.29
P0129,2023-03-05,94.14
P0129,2023-03-05,104.71
P0129,2023-03-05,95.71
P0129,2023-03-06,89.86
P0129,2023-03-06,81.29
P0129,2023-03-06,82.00
P0129,2023-03-06,92.29
P0129,2023-03-06,93.43
P0129,2023-03-07,89.14
P0129,2023-03-07,85.14
P0129,2023-03-07,85.00
P0129,2023-03-07,91.14
P0129,2023-03-07,93.29
P0129,2023-03-08,87.57
P0129,2023-03-08,86.43
P0129,2023-03-08,85.71
P0129,2023-03-08,89.00
P0129,2023-03-08,95.86
P0129,2023-03-09,93.71
P0129,2023-03-09,94.14
P0129,2023-03-09,91.00
P0129,2023-03-09,82.43
P0129,2023-03-09,84.86
P0129,2023-03-10,77.29
P0129,2023-03-10,70.43
P0129,2023-03-10,81.71
P0129,2023-03-10,76.14
P0129,2023-03-10,85.00
P0129,2023-03-11,88.86
P0129,2023-03-11,87.86
P0129,2023-03-11,99.57
P0129,2023-03-11,107.71
P0129,2023-03-11,97.00
P0129,2023-03-12,108.86
P0129,2023-03-12,106.71
P0129,2023-03-12,107.57
P0129,2023-03-12,109.00
P0129,2023-03-12,99.43
P0129,2023-03-13,87.00
P0129,2023-03-13,100.43
P0129,2023-03-13,85.14
P0129,2023-03-13,85.86
P0129,2023-03-13,89.57
P0129,2023-03-14,82.43
P0129,2023-03-14,82.71
P0129,2023-03-14,91.43
P0129,2023-03-14,75.71
P0129,2023-03-14,90.29
P0129,2023-03-15,88.71
P0129,2023-03-15,85.43
P0129,2023-03-15,82.43
P0129,2023-03-15,89.71
P0129,2023-03-15,87.14
P0129,2023-03-16,100.29
P0129,2023-03-16,90.86
P0129,2023-03-16,80.29
P0129,2023-03-16,81.43
P0129,2023-03-16,96.14
P0129,2023-03-17,88.71
P0129,2023-03-17,96.71
P0129,2023-03-17,99.29
P0129,2023-03-17,101.86
P0129,2023-03-17,112.71
P0129,2023-03-18,109.14
P0129,2023-03-18,101.86
P0129,2023-03-18,104.71
P0129,2023-03-18,96.43
P0129,2023-03-18,86.29
P0129,2023-03-19,80.43
P0129,2023-03-19,76.71
P0129,2023-03-19,77.71
P0129,2023-03-19,78.14
P0129,2023-03-19,83.00
P0129,2023-03-20,90.14
P0129,2023-03-20,81.57
P0129,2023-03-20,84.57
P0129,2023-03-20,81.43
P0129,2023-03-20,81.14
P0129,2023-03-21,86.29
P0129,2023-03-21,91.57
P0129,2023-03-21,91.43
P0129,2023-03-21,89.00
P0129,2023-03-21,88.29
P0129,2023-03-22,86.00
P0129,2023-03-22,88.29
P0129,2023-03-22,82.71
P0129,2023-03-22,78.14
P0129,2023-03-22,75.14
P0129,2023-03-23,87.00
P0129,2023-03-23,86.71
P0129,2023-03-23,88.71
P0129,2023-03-23,84.29
P0129,2023-03-23,88.71
P0129,2023-03-24,85.29
P0129,2023-03-24,91.14
P0129,2023-03-24,94.29
P0129,2023-03-24,92.57
P0129,2023-03-24,93.14
P0129,2023-03-25,97.14
P0129,2023-03-25,98.86
P0129,2023-03-25,96.14
P0129,2023-03-25,88.00
P0129,2023-03-25,79.86
P0129,2023-03-26,83.29
P0129,2023-03-26,78.14
P0129,2023-03-26,81.71
P0129,2023-03-26,81.00
P0129,2023-03-26,75.00
P0129,2023-03-27,77.86
P0129,2023-03-27,86.14
P0129,2023-03-27,89.86
P0129,2023-03-27,108.00
P0129,2023-03-27,105.00
P0129,2023-03-28,94.57
P0129,2023-03-28,101.00
P0129,2023-03-28,103.29
P0129,2023-03-28,104.14
P0129,2023-03-28,102.14
P0129,2023-03-29,96.57
P0129,2023-03-29,94.86
P0129,2023-03-29,100.57
P0129,2023-03-29,101.29
P0129,2023-03-29,97.00
P0129,2023-03-30,87.14
P0129,2023-03-30,89.57
P0129,2023-03-30,85.43
P0129,2023-03-30,87.43
P0129,2023-03-30,91.57
P0129,2023-03-31,98.71
P0129,2023-03-31,95.29
P0129,2023-03-31,99.71
P0129,2023-03-31,94.57
P0129,2023-03-31,102.29
P0129,2023-04-01,99.14
P0129,2023-04-01,97.57
P0129,2023-04-01,86.43
P0129,2023-04-01,88.00
P0129,2023-04-01,93.86
P0129,2023-04-02,97.57
P0129,2023-04-02,82.29
P0129,2023-04-02,86.86
P0129,2023-04-02,85.29
P0129,2023-04-02,91.29
P0129,2023-04-03,82.57
P0129,2023-04-03,76.43
P0129,2023-04-03,77.29
P0129,2023-04-03,90.43
P0129,2023-04-03,88.29
P0129,2023-04-04,89.14
P0129,2023-04-04,87.57
P0129,2023-04-04,97.29
P0129,2023-04-04,90.86
P0129,2023-04-04,96.00
P0129,2023-04-05,92.43
P0129,2023-04-05,92.00
P0129,2023-04-05,96.71
P0129,2023-04-05,104.86
P0129,2023-04-05,107.71
P0129,2023-04-06,109.71
P0129,2023-04-06,99.57
P0129,2023-04-06,107.00
P0129,2023-04-06,110.57
P0129,2023-04-06,103.14
P0129,2023-04-07,93.29
P0129,2023-04-07,98.00
P0129,2023-04-07,99.57
P0129,2023-04-07,115.43
P0129,2023-04-07,101.86
P0129,2023-04-08,100.71
P0129,2023-04-08,103.43
P0129,2023-04-08,108.14
P0129,2023-04-08,100.14
P0129,2023-04-08,115.86
P0129,2023-04-09,102.71
P0129,2023-04-09,113.14
P0129,2023-04-09,111.43
P0129,2023-04-09,113.57
P0129,2023-04-09,110.86
P0129,2023-04-10,109.43
P0129,2023-04-10,95.43
P0129,2023-04-10,95.43
P0129,2023-04-10,85.00
P0129,2023-04-10,85.00
P0129,2023-04-11,84.29
P0129,2023-04-11,90.43
P0129,2023-04-11,96.57
P0129,2023-04-11,102.86
P0129,2023-04-11,105.86
P0129,2023-04-12,114.71
P0129,2023-04-12,118.86
P0129,2023-04-12,113.71
P0129,2023-04-12,106.57
P0129,2023-04-12,96.43
P0129,2023-04-13,97.57
P0129,2023-04-13,103.86
P0129,2023-04-13,93.00
P0129,2023-04-13,89.71
P0129,2023-04-13,96.00
P0129,2023-04-14,99.14
P0129,2023-04-14,104.43
P0129,2023-04-14,99.29
P0129,2023-04-14,87.86
P0129,2023-04-14,103.86
P0129,2023-04-15,107.86
P0129,2023-04-15,114.57
P0129,2023-04-15,112.14
P0129,2023-04-15,123.86
P0129,2023-04-15,113.86
P0129,2023-04-16,119.86
P0129,2023-04-16,114.57
P0129,2023-04-16,107.29
P0129,2023-04-16,90.71
P0129,2023-04-16,104.71
P0129,2023-04-17,93.43
P0129,2023-04-17,97.14
P0129,2023-04-17,96.00
P0129,2023-04-17,90.43
P0129,2023-04-17,89.43
P0129,2023-04-18,92.14
P0129,2023-04-18,80.14
P0129,2023-04-18,78.86
P0129,2023-04-18,86.00
P0129,2023-04-18,80.86
P0129,2023-04-19,81.43
P0129,2023-04-19,74.43
P0129,2023-04-19,77.71
P0129,2023-04-19,76.00
P0129,2023-04-19,77.00
P0129,2023-04-20,68.71
P0129,2023-04-20,71.14
P0129,2023-04-20,72.71
P0129,2023-04-20,78.86
P0129,2023-04-20,70.86
P0129,2023-04-21,73.14
P0129,2023-04-21,74.43
P0129,2023-04-21,80.71
P0129,2023-04-21,76.43
P0129,2023-04-21,74.86
P0129,2023-04-22,69.29
P0129,2023-04-22,82.29
P0129,2023-04-22,78.86
P0129,2023-04-22,83.14
P0129,2023-04-22,92.00
P0129,2023-04-23,96.43
P0129,2023-04-23,94.57
P0129,2023-04-23,109.00
P0129,2023-04-23,102.29
P0129,2023-04-23,104.86
P0129,2023-04-24,99.00
P0129,2023-04-24,89.00
P0129,2023-04-24,89.00
P0129,2023-04-24,83.00
P0129,2023-04-24,85.29
P0129,2023-04-25,96.43
P0129,2023-04-25,100.29
P0129,2023-04-25,94.43
P0129,2023-04-25,97.43
P0129,2023-04-25,103.00
P0129,2023-04-26,113.57
P0129,2023-04-26,105.00
P0129,2023-04-26,93.57
P0129,2023-04-26,84.14
P0129,2023-04-26,92.71
P0129,2023-04-27,101.71
P0129,2023-04-27,99.43
P0129,2023-04-27,96.43
P0129,2023-04-27,94.14
P0129,2023-04-27,92.57
P0129,2023-04-28,97.00
P0129,2023-04-28,101.14
P0129,2023-04-28,90.57
P0129,2023-04-28,89.43
P0129,2023-04-28,90.00
P0129,2023-04-29,88.14
P0129,2023-04-29,104.57
P0129,2023-04-29,104.71
P0129,2023-04-29,93.57
P0129,2023-04-29,88.29
P0129,2023-04-30,82.71
P0129,2023-04-30,82.00
P0129,2023-04-30,92.00
P0129,2023-04-30,79.29
P0129,2023-04-30,74.14
P0129,2023-05-01,86.00
P0129,2023-05-01,87.29
P0129,2023-05-01,95.14
P0129,2023-05-01,95.57
P0129,2023-05-01,86.29
P0129,2023-05-02,86.43
P0129,2023-05-02,89.86
P0129,2023-05-02,85.86
P0129,2023-05-02,93.86
P0129,2023-05-02,87.00
P0129,2023-05-03,92.43
P0129,2023-05-03,94.43
P0129,2023-05-03,88.00
P0129,2023-05-03,89.43
P0129,2023-05-03,85.00
P0129,2023-05-04,80.14
P0129,2023-05-04,83.00
P0129,2023-05-04,72.00
P0129,2023-05-04,77.00
P0129,2023-05-04,88.00
P0129,2023-05-05,89.71
P0129,2023-05-05,93.57
P0129,2023-05-05,87.29
P0129,2023-05-05,96.86
P0129,2023-05-05,104.00
P0129,2023-05-06,108.71
P0129,2023-05-06,99.43
P0129,2023-05-06,95.71
P0129,2023-05-06,88.43
P0129,2023-05-06,112.43
P0129,2023-05-07,103.86
P0129,2023-05-07,106.14
P0129,2023-05-07,111.57
P0129,2023-05-07,109.86
P0129,2023-05-07,118.00
P0129,2023-05-08,121.86
P0129,2023-05-08,108.57
P0129,2023-05-08,119.29
P0129,2023-05-08,113.14
P0129,2023-05-08,101.14
P0129,2023-05-09,116.00
P0129,2023-05-09,120.57
P0129,2023-05-09,124.71
P0129,2023-05-09,127.43
P0129,2023-05-09,119.00
P0129,2023-05-10,120.57
P0129,2023-05-10,123.00
P0129,2023-05-10,114.00
P0129,2023-05-10,109.00
P0129,2023-05-10,101.43
P0129,2023-05-11,100.57
P0129,2023-05-11,108.57
P0129,2023-05-11,116.57
P0129,2023-05-11,114.57
P0129,2023-05-11,111.14
P0129,2023-05-12,104.29
P0129,2023-05-12,107.43
P0129,2023-05-12,95.29
P0129,2023-05-12,84.86
P0129,2023-05-12,75.86
P0129,2023-05-13,75.43
P0129,2023-05-13,76.71
P0129,2023-05-13,80.14
P0129,2023-05-13,84.43
P0129,2023-05-13,96.29
P0129,2023-05-14,93.00
P0129,2023-05-14,92.71
P0129,2023-05-14,94.86
P0129,2023-05-14,106.43
P0129,2023-05-14,103.43
P0129,2023-05-15,100.43
P0129,2023-05-15,91.71
P0129,2023-05-15,88.00
P0129,2023-05-15,93.43
P0129,2023-05-15,89.57
P0129,2023-05-16,76.29
P0129,2023-05-16,80.71
P0129,2023-05-16,74.29
P0129,2023-05-16,80.14
P0129,2023-05-16,89.43
P0129,2023-05-17,90.57
P0129,2023-05-17,92.71
P0129,2023-05-17,98.14
P0129,2023-05-17,90.86
P0129,2023-05-17,95.00
P0129,2023-05-18,89.14
P0129,2023-05-18,83.57
P0129,2023-05-18,78.14
P0129,2023-05-18,72.29
P0129,2023-05-18,73.29
P0129,2023-05-19,86.14
P0129,2023-05-19,88.00
P0129,2023-05-19,94.86
P0129,2023-05-19,103.14
P0129,2023-05-19,98.57
P0129,2023-05-20,105.86
P0129,2023-05-20,105.71
P0129,2023-05-20,96.86
P0129,2023-05-20,111.43
P0129,2023-05-20,103.57
P0129,2023-05-21,100.14
P0129,2023-05-21,101.14
P0129,2023-05-21,103.00
P0129,2023-05-21,102.57
P0129,2023-05-21,103.14
P0129,2023-05-22,100.29
P0129,2023-05-22,113.57
P0129,2023-05-22,111.57
P0129,2023-05-22,112.43
P0129,2023-05-22,107.14
P0129,2023-05-23,100.57
P0129,2023-05-23,95.43
P0129,2023-05-23,82.43
P0129,2023-05-23,83.14
P0129,2023-05-23,90.00
P0129,2023-05-24,92.14
P0129,2023-05-24,91.29
P0129,2023-05-24,103.86
P0129,2023-05-24,110.00
P0129,2023-05-24,122.14
P0129,2023-05-25,119.86
P0129,2023-05-25,118.00
P0129,2023-05-25,127.00
P0129,2023-05-25,128.29
P0129,2023-05-25,120.86
P0129,2023-05-26,118.71
P0129,2023-05-26,102.00
P0129,2023-05-26,102.57
P0129,2023-05-26,98.71
P0129,2023-05-26,85.14
P0129,2023-05-27,83.86
P0129,2023-05-27,83.00
P0129,2023-05-27,84.29
P0129,2023-05-27,102.86
P0129,2023-05-27,99.00
P0129,2023-05-28,97.86
P0129,2023-05-28,107.86
P0129,2023-05-28,104.43
P0129,2023-05-28,102.71
P0129,2023-05-28,108.29
P0129,2023-05-29,98.29
P0129,2023-05-29,98.86
P0129,2023-05-29,107.14
P0129,2023-05-29,101.71
P0129,2023-05-29,103.43
P0129,2023-05-30,108.29
P0129,2023-05-30,100.71
P0129,2023-05-30,99.29
P0129,2023-05-30,111.00
P0129,2023-05-30,103.14
P0129,2023-05-31,101.43
P0129,2023-05-31,107.71
P0129,2023-05-31,100.14
P0129,2023-05-31,104.00
P0129,2023-05-31,103.00
P0129,2023-06-01,90.43
P0129,2023-06-01,94.43
P0129,2023-06-01,99.29
P0129,2023-06-01,95.14
P0129,2023-06-01,98.57
P0129,2023-06-02,101.57
P0129,2023-06-02,107.29
P0129,2023-06-02,103.71
P0129,2023-06-02,101.00
P0129,2023-06-02,100.00
P0129,2023-06-03,99.14
P0129,2023-06-03,100.29
P0129,2023-06-03,90.71
P0129,2023-06-03,92.86
P0129,2023-06-03,97.43
P0129,2023-06-04,99.14
P0129,2023-06-04,98.29
P0129,2023-06-04,95.29
P0129,2023-06-04,92.14
P0129,2023-06-04,100.29
P0129,2023-06-05,97.43
P0129,2023-06-05,89.00
P0129,2023-06-05,86.57
P0129,2023-06-05,87.43
P0129,2023-06-05,94.00
P0129,2023-06-06,102.00
P0129,2023-06-06,96.14
P0129,2023-06-06,88.14
P0129,2023-06-06,95.14
P0129,2023-06-06,96.14
P0129,2023-06-07,98.43
P0129,2023-06-07,96.43
P0129,2023-06-07,99.43
P0129,2023-06-07,97.29
P0129,2023-06-07,101.57
P0129,2023-06-08,97.14
P0129,2023-06-08,98.43
P0129,2023-06-08,99.14
P0129,2023-06-08,104.29
P0129,2023-06-08,90.71
P0129,2023-06-09,93.71
P0129,2023-06-09,96.57
P0129,2023-06-09,95.71
P0129,2023-06-09,86.29
P0129,2023-06-09,78.14
P0129,2023-06-10,72.71
P0129,2023-06-10,80.71
P0129,2023-06-10,93.71
P0129,2023-06-10,87.57
